35.6854,139.7531
1.0000,38.0000
41.0000,75.0000
13.0000,105.0000
1.4210,172.9840
-12.1667,44.2500
17.3333,-62.7500
40.0000,127.0000
37.0000,127.5000
29.5000,47.7500
19.5000,-80.6667
48.0000,68.0000
18.0000,105.0000
33.8333,35.8333
13.8833,-60.9667
47.1667,9.5333
7.0000,81.0000
6.5000,-9.5000
-29.5000,28.2500
56.0000,24.0000
49.7500,6.1667
57.0000,25.0000
25.0000,17.0000
32.0000,-5.0000
43.7333,7.4167
47.0000,29.0000
42.5000,19.3000
18.0667,-63.0667
-20.0000,47.0000
7.1130,171.2360
41.8333,22.0000
17.0000,-4.0000
22.0000,98.0000
46.0000,105.0000
22.1578,113.5597
14.6667,-61.0000
20.0000,-12.0000
16.7500,-62.2000
35.9167,14.4333
-20.3000,57.5833
3.2000,73.0000
-13.5000,34.0000
23.0000,-102.0000
2.5000,112.5000
-18.2500,35.0000
-22.0000,17.0000
16.0000,8.0000
-29.0333,167.9500
10.0000,8.0000
13.0000,-85.0000
52.5000,5.7500
62.0000,10.0000
28.0000,84.0000
-0.5273,166.9367
-19.0333,-169.8667
-42.0000,174.0000
21.0000,57.0000
9.0000,-80.0000
-10.0000,-76.0000
-15.0000,-140.0000
-6.0000,147.0000
13.0000,122.0000
30.0000,70.0000
52.0000,20.0000
46.8333,-56.3333
18.2483,-66.4999
31.9216,35.2033
39.5000,-8.0000
7.5030,134.6210
-22.9933,-57.9964
25.5000,51.2500
-21.1000,55.6000
46.0000,25.0000
44.8189,20.4600
60.0000,100.0000
-2.0000,30.0000
25.0000,45.0000
-8.0000,159.0000
-4.5833,55.6667
15.0000,30.0000
62.0000,15.0000
1.2897,103.8501
-15.9500,-5.7000
46.2500,15.1667
78.0000,20.0000
48.6667,19.5000
8.5000,-11.5000
43.9333,12.4500
14.0000,-14.0000
6.0000,48.0000
4.0000,-56.0000
4.8500,31.6000
1.0000,7.0000
13.8333,-88.9167
18.0417,-63.0667
35.0000,38.0000
-26.5000,31.5000
15.0000,19.0000
-43.0000,67.0000
8.0000,1.1667
15.0000,100.0000
39.0000,71.0000
-9.1670,-171.8300
-8.8333,125.7500
40.0000,60.0000
34.0000,9.0000
-20.0000,-175.0000
39.0590,34.9115
11.0000,-61.0000
-8.5172,179.1448
24.0000,121.0000
-6.0000,35.0000
49.0000,32.0000
2.0000,33.0000
5.8750,-162.0570
39.7600,-98.5000
-33.0000,-56.0000
41.0000,64.0000
41.9023,12.4533
13.0833,-61.2000
8.0000,-66.0000
18.5000,-64.5000
18.3483,-64.9835
16.1667,107.8333
-16.0000,167.0000
-13.3000,-176.2000
-13.8031,-172.1783
15.5000,47.5000
-12.8333,45.1667
-30.0000,26.0000
-15.0000,30.0000
-19.0000,29.0000
49.8380,105.8203
48.6910,9.1406
7.1881,21.0938
46.0732,-100.5469
52.3740,4.8897
37.9795,23.7162
-36.8667,174.7667
13.7500,100.5167
41.3888,2.1590
39.9075,116.3972
54.5833,-5.9333
44.8040,20.4651
52.5244,13.4105
52.4814,-1.8998
4.6097,-74.0817
48.1482,17.1067
50.8505,4.3488
44.4323,26.1063
47.4980,19.0399
-34.6131,-58.3772
10.4880,-66.8792
13.0878,80.2785
47.0056,28.8575
55.6759,12.5655
25.2582,55.3047
53.3440,-6.2672
50.1167,8.6833
46.2022,6.1457
53.5500,10.0000
60.1695,24.9354
17.3753,78.4744
41.0138,28.9497
-6.2146,106.8451
22.5697,88.3697
3.1412,101.6865
50.4547,30.5238
38.7167,-9.1333
53.4106,-2.9779
46.0511,14.5051
45.7485,4.8467
40.4165,-3.7026
14.6042,120.9822
43.2970,5.3811
-37.8140,144.9633
19.4285,-99.1277
45.4643,9.1895
53.9000,27.5667
45.5088,-73.5878
55.7522,37.6156
19.0144,72.8479
48.1374,11.5755
47.2172,-1.5534
28.6667,77.2245
-18.3128,138.5156
34.6937,135.5022
59.9127,10.7461
48.8534,2.3488
42.4411,19.2636
50.0880,14.4208
64.1355,-21.8954
56.9460,24.1059
-22.9028,-43.2075
24.6877,46.7219
41.8947,12.4839
-33.4263,-70.5666
-23.5475,-46.6361
43.8486,18.3564
37.5683,126.9778
31.2222,121.4581
22.5455,114.0683
42.0000,21.4333
42.6975,23.3241
59.3326,18.0649
-33.8678,151.2073
59.4370,24.7535
32.0809,34.7806
41.3275,19.8189
35.6149,139.5813
43.7001,-79.4163
63.4305,10.3951
59.8585,17.6454
49.2497,-123.1193
48.2085,16.3721
54.6892,25.2798
53.3406,-1.2816
52.2298,21.0118
-41.2866,174.7756
49.8844,-97.1470
45.8144,15.9780
47.3667,8.5500
42.3584,-71.0598
40.7143,-74.0060
40.7493,-73.6407
40.6837,-73.5101
49.1191,6.1727
40.7887,-73.6474
42.1817,-87.8003
52.8413,22.9812
34.9514,-1.3681
32.9512,-103.3488
37.0565,-83.2361
55.9405,46.2062
47.3178,8.5830
63.6667,27.5167
34.8036,-86.9707
42.5000,24.3167
33.5930,-79.0087
5.1544,120.3241
32.8967,-93.8834
46.8563,-114.0252
40.7435,8.6711
40.6501,-73.9496
32.7254,-97.3208
39.9523,-75.1638
-14.6049,-57.6563
-82.6763,16.5234
62.1172,-163.2376
45.9301,-119.4023
48.0071,-117.5579
47.3987,-117.1921
45.6664,-120.1971
8.7860,167.7365
7.1128,171.2370
39.4168,-122.0519
37.4968,-118.6249
32.7093,-107.2157
33.0426,-107.1705
39.1335,-111.7409
43.0803,-112.6730
39.9651,-74.8067
29.8868,-96.6463
30.4411,-95.7097
31.8974,-96.7085
33.9220,-96.1918
36.3099,-97.5752
35.0963,-94.3496
36.4612,-93.1888
35.9167,-92.6814
36.0715,-91.4516
34.1218,-91.3800
32.5791,-93.5226
29.3801,-89.4775
40.3849,-99.4844
37.0658,-99.9878
39.4472,-97.5304
39.8927,-96.8689
38.5290,-95.9895
38.5098,-96.2608
37.5180,-95.1688
38.2911,-92.7059
40.4181,-94.3066
39.1926,-93.6684
41.6445,-72.0677
46.5782,-119.1373
47.3395,-118.6983
43.8638,-122.9988
44.0873,-123.3671
7.2257,134.3622
41.5905,-120.7277
38.7026,-123.3539
35.6499,-105.2532
36.2896,-104.8118
41.7733,-112.3968
39.4850,-74.8776
39.3879,-75.0074
42.8051,-110.9944
44.4442,-108.4327
39.1612,-108.1044
40.9614,-74.7524
31.6266,-100.6694
32.1482,-96.9612
36.9036,-98.4215
36.1420,-97.3960
35.8078,-91.4552
35.0562,-90.8288
34.7311,-91.0990
35.1791,-91.2594
31.3474,-91.7246
31.7158,-91.5163
40.2802,-99.7860
40.7300,-99.2837
42.4529,-96.5743
40.9198,-97.4534
40.4637,-96.3867
61.3114,-149.5085
47.1252,-117.3864
47.6089,-118.3996
47.9508,-122.3916
43.0198,-119.0696
37.0423,-122.2137
38.1762,-122.8900
32.8045,-107.9545
41.8831,-112.1388
46.8996,-116.8287
48.3688,-116.5455
38.7975,-107.9738
40.0642,-74.6899
33.3105,-99.8594
30.3587,-95.6857
31.9018,-96.4373
32.0195,-97.5608
30.9000,-94.7547
35.0588,-96.8444
36.6966,-96.7869
34.5906,-95.3800
35.7089,-96.7670
34.7496,-98.1679
44.7970,-117.3018
45.4264,-119.7464
42.1284,-121.8710
44.3245,-123.3203
45.2284,-122.8039
15.1917,145.7472
40.1828,-120.3895
38.4300,-122.0168
35.3570,-118.8101
33.7397,-105.6294
32.5302,-114.7743
47.6177,-117.5926
45.1960,-122.9674
38.6802,-121.9721
39.0097,-123.6523
39.5080,-117.0811
32.6362,-104.3650
36.5045,-105.6292
31.6097,-110.5636
33.3133,-112.7891
38.2356,-112.7833
42.4729,-111.4358
42.1184,-111.9858
44.2733,-114.4102
44.8780,-107.3026
29.6047,-96.5249
29.0514,-97.8343
32.0544,-96.9756
34.9906,-94.5150
35.8496,-93.7347
36.4442,-92.5832
35.0252,-90.7086
35.0362,-92.6913
33.7471,-91.4649
30.8547,-92.7815
40.1383,-97.8720
41.0934,-99.0719
42.3820,-96.9810
43.3331,-123.3256
43.4530,-123.3558
44.9845,-122.4570
45.0838,-120.6649
15.0125,145.6250
39.0520,-121.8061
32.8052,-105.6211
46.2383,-116.6204
38.1025,-104.5298
39.9760,-74.7114
30.0090,-97.0135
30.3177,-96.9702
41.0761,-74.6912
31.4083,-96.5024
32.1595,-97.2591
32.9763,-95.1079
35.6138,-96.8163
36.0372,-98.5778
34.2514,-99.0640
35.6543,-97.3243
36.4105,-92.1951
33.7935,-93.8070
33.2318,-91.5139
41.9213,-112.0026
48.6049,-116.3196
44.6255,-116.4493
43.8479,-115.2538
38.4068,-103.3697
39.8983,-104.8718
35.2312,-100.6008
31.3138,-95.9935
40.1481,-74.2137
30.9736,-96.9642
32.1027,-94.4935
36.9744,-98.0383
35.9848,-97.9067
35.6336,-99.2427
36.1485,-97.6171
35.3749,-93.3618
36.2114,-91.9258
36.3238,-92.0934
35.2749,-92.5457
34.7078,-93.0493
33.7768,-92.4862
31.6674,-92.8412
31.7760,-92.7958
32.0349,-91.5920
32.8716,-92.2862
30.5799,-91.4217
31.1120,-93.2009
42.5426,-101.1262
40.4285,-98.1063
40.0620,-95.7273
39.7843,-99.9030
37.8598,-98.1590
38.1278,-96.1213
39.3245,-95.2696
38.5666,-95.1234
36.8636,-93.2754
38.0241,-93.7815
40.3236,-90.9672
41.0276,-90.3575
41.4362,-89.3960
41.9854,-73.1992
41.8384,-72.8987
48.2565,-99.6025
47.5015,-97.3843
48.4997,-97.8932
45.1611,-98.6589
44.2622,-72.4224
44.5344,-93.9345
43.7929,-91.5626
44.2997,-88.5696
44.8370,-72.9217
43.7258,-88.7841
42.7778,-72.8071
41.6507,-91.7724
40.9474,-94.4215
40.7351,-94.2433
42.6465,-92.4791
42.7338,-91.6668
42.2594,-94.0610
42.3757,-85.4447
42.1239,-85.1050
42.9831,-84.2299
44.3137,-83.6839
37.9136,-87.2010
40.2804,-85.0371
38.3535,-86.0083
38.1244,-85.9589
35.6414,-91.8333
32.0670,-92.1698
30.2464,-92.7421
40.2560,-99.6302
41.0002,-98.6165
42.3921,-97.4751
41.1268,-97.2922
40.1377,-95.8341
39.9036,-100.8139
38.5534,-97.1774
37.4343,-96.7661
38.6547,-92.8929
38.7847,-91.7006
41.4087,-73.2485
41.3312,-73.2243
41.4966,-72.2725
39.3743,-88.2445
39.2114,-89.5305
41.0719,-88.6498
42.3155,-89.9195
41.9890,-72.5652
41.7864,-88.9714
47.8607,-114.2809
48.6507,-106.1192
46.3679,-101.7558
46.1951,-98.3882
44.5951,-72.2850
43.8804,-72.8159
44.3668,-97.0687
43.4188,-97.2771
43.2864,-96.9792
47.0999,-96.7270
43.6330,-93.1113
43.7629,-92.9653
43.7799,-89.5632
43.6905,-89.0482
40.3039,-97.0012
41.9966,-96.2595
41.7316,-73.4583
39.0871,-97.3095
37.7946,-97.0971
37.7011,-95.7014
37.6341,-94.6548
39.0206,-94.9914
36.5332,-92.1507
39.4615,-92.2287
39.2048,-94.0259
39.8359,-91.7538
39.5610,-91.1844
39.8563,-89.4603
40.0133,-90.9554
39.8071,-90.6630
41.7659,-90.2081
41.7918,-72.7188
41.5267,-88.5270
41.7573,-72.9444
44.8787,-71.9714
46.8296,-99.7635
43.2351,-99.5140
42.7638,-96.8466
45.3814,-96.4695
44.0015,-92.1415
44.2091,-89.4559
45.3163,-88.5032
43.4050,-90.0337
42.5545,-90.3508
43.9836,-87.7848
41.9779,-90.4782
40.8568,-91.6336
40.6344,-92.9219
43.0130,-91.6552
42.1266,-98.1868
41.4783,-97.6061
40.3108,-97.8050
41.0946,-96.4306
41.4129,-96.9399
37.6016,-100.4461
39.6744,-99.7528
37.8554,-94.8510
38.9645,-95.9172
38.4074,-95.2489
38.4102,-94.8718
39.5114,-92.4400
37.2062,-94.3355
36.9023,-94.3390
37.8499,-94.3381
36.8226,-89.3462
39.9974,-91.9924
39.1179,-87.8029
39.4674,-90.5128
41.2954,-90.2905
42.4422,-89.4067
48.0836,-114.7446
45.3687,-113.3598
47.2485,-109.2631
48.8524,-102.5920
46.9212,-103.5096
46.5514,-98.3690
46.9264,-97.5352
47.2368,-94.7772
46.0039,-95.5788
44.3926,-94.9218
43.5667,-91.9130
44.3113,-73.2280
31.7450,-92.3952
30.4157,-90.5775
41.4293,-99.1205
41.9732,-98.0751
40.7814,-97.7979
38.0068,-101.1431
38.3858,-97.4291
39.1692,-96.9100
38.4847,-95.2764
39.5364,-95.3063
39.2821,-93.1968
39.0968,-91.6646
39.5791,-92.4315
40.4912,-93.9951
41.7918,-72.7188
41.7156,-71.8196
37.6036,-90.6349
39.9146,-92.4750
38.0927,-88.3325
39.5405,-90.3317
39.8230,-90.3722
38.8950,-88.0979
39.2089,-89.4104
41.4555,-89.6697
41.4437,-89.2219
47.4021,-102.6221
47.5604,-98.5726
43.4573,-72.9877
44.3707,-101.5272
43.4779,-97.2182
43.7136,-95.7389
46.8795,-92.3917
37.5015,-94.3456
37.3981,-90.6702
37.8904,-88.2865
38.4034,-87.8187
39.8499,-89.3879
39.9326,-91.3022
41.7332,-72.3767
40.1511,-90.7544
39.6516,-88.0253
42.2594,-90.2897
42.3089,-90.1986
42.0458,-88.5390
46.7499,-112.2994
48.1497,-110.0776
47.6143,-112.0015
48.2101,-104.8548
46.8436,-100.2744
44.7961,-72.4501
44.4461,-71.8676
44.7417,-72.3646
46.6968,-97.0871
45.4222,-97.9175
44.2838,-96.7043
48.7719,-96.8129
46.4378,-96.6852
46.3803,-96.1326
45.4577,-96.4182
45.1556,-96.3224
43.9163,-95.9296
43.7638,-93.4690
44.4073,-94.4365
45.2549,-91.8368
44.8249,-72.8958
44.7841,-73.0222
41.9644,-90.2223
41.1948,-92.2715
41.3940,-91.7400
43.3189,-94.7964
43.0333,-95.0582
42.8503,-92.5116
41.2213,-93.2535
46.5265,-88.5846
45.0346,-84.8303
44.5927,-69.0317
43.5965,-86.0607
44.7111,-83.3947
42.7732,-83.1711
39.4462,-86.9631
46.3007,-67.8414
41.1383,-86.5179
40.8670,-86.0752
40.7355,-84.4850
40.8304,-84.0852
39.4619,-82.0732
38.8237,-83.6995
45.4264,-68.1108
44.8861,-68.2959
40.0800,-80.8003
41.4379,-83.8552
39.8227,-82.5043
37.2553,-88.2711
37.7408,-85.5948
31.0479,-89.8183
32.5049,-88.9955
44.2734,-72.0250
46.5142,-91.8621
44.3873,-72.9533
43.3420,-88.7873
42.6360,-88.4160
41.1939,-91.9739
42.9548,-91.6454
42.3408,-95.0804
43.4496,-95.8926
42.9574,-94.4564
40.7430,-93.8317
41.4849,-93.7539
44.5232,-86.2061
42.1025,-84.5848
41.7361,-84.7245
43.7714,-84.0513
42.8892,-82.6675
38.5545,-85.6308
40.5996,-86.5152
39.0033,-81.9661
39.4410,-84.5757
45.2184,-68.4427
39.5883,-83.5833
40.2680,-82.3567
37.4786,-85.6434
38.6910,-83.8718
32.1013,-90.7799
43.5519,-72.2704
36.1866,-86.7852
32.5876,-86.1330
32.8553,-87.7219
30.5653,-84.7360
42.0573,-95.0371
42.3327,-95.6045
42.6203,-91.7335
43.4987,-72.7107
42.9684,-93.4088
40.7711,-93.6117
44.1072,-85.4901
41.7928,-84.8496
41.8909,-83.7847
44.0795,-83.9567
40.7504,-86.7896
39.9062,-87.1780
38.6521,-87.0476
39.0371,-86.9616
40.4952,-86.3942
45.2131,-67.6008
39.6682,-86.4959
39.7407,-86.7711
39.2097,-82.2177
44.4959,-70.7167
37.2048,-86.8592
36.7085,-87.6082
44.6637,-70.7967
36.9985,-86.2501
37.1786,-82.7951
37.7720,-82.8651
38.6886,-84.0701
38.8013,-84.3446
43.1544,-70.6578
36.2285,-88.0627
35.6781,-84.4312
35.7492,-86.6327
30.5048,-87.4659
34.9559,-87.3935
32.7783,-88.1457
32.8357,-87.9569
29.3842,-81.6183
31.4590,-81.3689
45.3063,-92.1395
43.3269,-89.3631
42.6323,-89.1594
41.6858,-90.3706
42.3309,-92.0059
43.3661,-91.2660
41.1254,-95.4586
41.2253,-95.3681
41.8324,-94.2171
42.4179,-93.3755
44.0463,-85.1550
43.5844,-83.5393
39.8789,-85.4640
38.4642,-85.7775
38.6506,-85.6589
40.6147,-86.1064
41.3266,-85.8160
40.4890,-84.5494
39.5385,-81.5197
39.1862,-83.9501
39.3402,-84.3998
40.5438,-82.3990
41.3349,-82.3550
40.2004,-81.7207
40.5905,-82.9023
36.8124,-85.9850
34.0756,-89.8877
36.0954,-85.8551
36.3282,-81.9856
35.2932,-84.9127
36.2604,-86.7046
32.9824,-87.7919
33.2063,-86.7812
29.3509,-82.2765
32.7676,-81.6291
43.4266,-89.1491
40.7587,-91.4783
43.1772,-73.0458
40.8626,-91.9534
42.2643,-92.6930
43.4794,-72.5704
43.2460,-93.1226
41.9306,-84.1562
43.4944,-83.6244
42.4056,-83.5781
42.4573,-83.8366
40.0174,-87.2569
38.9763,-87.3667
39.7579,-84.8484
40.7005,-84.8441
39.6488,-85.5828
38.9999,-81.8135
40.2535,-84.3521
41.0359,-81.0528
40.9637,-81.9958
40.4261,-80.7613
37.4568,-85.9086
36.8001,-88.9438
38.6654,-83.0679
38.3374,-83.5625
37.9340,-85.3862
33.0792,-90.3225
31.8552,-90.2127
32.7853,-89.8698
44.1670,-71.1878
35.1551,-89.6760
36.3879,-84.6166
35.6684,-87.6537
32.3507,-87.6418
34.1180,-87.2618
44.0582,-71.6727
31.8481,-82.9750
40.1743,-86.0189
40.7582,-83.9499
43.9356,-69.5296
43.8054,-69.7453
39.2917,-83.8931
41.1116,-83.5020
45.3635,-68.2909
45.5984,-68.2366
40.9369,-81.8305
40.3711,-81.7623
39.7112,-81.2758
39.9194,-81.5311
37.4177,-87.2736
36.7555,-89.0983
38.6861,-83.4910
43.9681,-70.5988
37.3734,-84.2528
37.7176,-84.1448
37.9346,-85.6554
31.6013,-89.8660
32.8158,-90.2815
36.4642,-85.2164
35.3672,-88.3881
35.7799,-88.9929
35.8830,-83.0150
35.2556,-84.7666
36.0469,-87.9208
32.6212,-85.1840
32.0668,-87.5597
34.3568,-85.9292
34.8713,-86.2513
29.3424,-82.2126
30.4512,-83.6474
28.9059,-82.0612
28.6985,-81.5698
29.8539,-83.4421
30.3979,-83.2844
33.5343,-81.2499
36.0865,-81.9343
36.5176,-81.5269
39.4581,-79.6882
38.9343,-80.4947
39.0864,-80.8837
38.0413,-81.0648
37.6366,-81.9501
38.8265,-82.1364
36.9234,-82.7964
39.3479,-77.6513
38.4782,-76.2412
39.0672,-75.7948
38.9742,-76.5949
38.8613,-75.4000
42.5796,-70.7674
42.7281,-70.9822
40.6352,-76.6128
40.2252,-77.7250
41.0276,-80.4632
40.5412,-79.2820
42.4711,-74.8357
43.5776,-76.0029
42.5144,-72.9183
32.0766,-84.8497
32.5616,-84.8559
34.3736,-81.0987
41.9089,-71.4348
35.3529,-81.4251
36.3631,-77.3867
35.5659,-76.2318
35.3023,-76.7994
39.3329,-79.9096
39.2325,-81.1554
39.0882,-79.4563
37.5630,-81.8136
36.9323,-82.3418
37.7799,-77.9405
39.1364,-77.7157
39.5951,-78.9431
39.9041,-75.5313
40.9089,-75.4314
41.2231,-76.3406
40.2030,-77.2848
41.9382,-79.5731
41.4110,-79.7493
41.2023,-79.4538
40.6400,-79.1294
40.0638,-79.6602
43.0023,-76.7047
42.1867,-73.2065
42.5923,-74.4381
32.1764,-83.1229
34.4761,-83.7853
34.8728,-82.9607
33.9580,-81.3914
41.9636,-71.6429
39.4431,-78.9647
39.9783,-80.5508
38.0544,-81.0326
38.7317,-81.3146
38.2968,-81.5547
37.3752,-81.6539
37.3752,-81.6539
37.8778,-79.2979
38.1842,-79.4152
38.2489,-75.2893
40.7508,-76.0629
40.6918,-76.8008
41.7695,-77.0005
41.6296,-78.0908
40.2467,-79.6760
40.3559,-80.1416
42.5063,-76.6082
42.6314,-78.7391
42.8969,-75.5076
43.3296,-76.6747
42.3851,-73.9587
40.9223,-72.6371
34.7641,-83.0883
34.4955,-79.3482
35.3817,-82.4813
35.7562,-80.3749
39.4630,-78.6950
38.0058,-77.3185
39.3662,-75.8845
39.5347,-77.0493
39.4833,-76.5776
39.0985,-77.6883
38.9114,-75.5064
40.9214,-75.0970
40.8271,-78.4275
42.1827,-80.0649
41.5867,-79.5685
40.8741,-79.2686
42.8757,-77.8835
43.3341,-78.1355
43.0109,-77.4705
42.9829,-78.0898
42.4086,-78.9844
43.8467,-76.2352
43.2115,-75.0731
43.8187,-75.4803
42.7127,-75.7314
42.7631,-75.7443
43.1707,-76.0962
44.7469,-74.6604
42.0780,-73.2609
42.0950,-74.2717
33.0998,-84.4470
33.6840,-85.2197
34.8739,-76.5871
39.0893,-80.5915
37.5414,-79.1703
38.0018,-79.1359
37.0393,-77.4351
38.5671,-77.7127
38.8955,-78.0044
38.6864,-76.1538
39.1551,-76.7215
39.2339,-76.9968
39.5330,-76.7432
39.5125,-75.6273
39.8871,-75.3721
41.8203,-75.8046
41.7720,-76.5213
41.3770,-75.3160
40.0647,-76.4343
41.9783,-77.1136
41.9568,-76.7713
40.8478,-79.4516
40.7817,-78.8536
39.8045,-79.9399
42.3648,-71.8969
40.5131,-80.3423
42.9153,-77.9498
42.5739,-79.0596
43.0891,-76.6217
42.7472,-76.6775
32.0507,-81.9983
34.5670,-81.4814
36.0651,-81.9017
35.2554,-77.3646
38.7060,-80.7369
38.8853,-80.5601
37.5520,-80.5397
37.7735,-80.3773
38.3880,-79.9906
37.5264,-81.3468
37.2880,-82.0274
38.5382,-78.1423
41.8171,-75.3838
40.5962,-76.1344
39.7808,-77.3619
39.8587,-77.6982
41.9596,-77.4357
42.3609,-76.7717
42.5563,-77.4801
42.3858,-79.4589
42.6190,-78.1795
42.6336,-75.6172
42.6148,-74.9685
42.5406,-72.6072
43.0934,-76.4030
43.1828,-73.3327
42.2234,-74.3866
42.2522,-74.5407
39.0724,-75.5711
40.6913,-73.8585
40.7851,-73.8096
40.7436,-73.9216
40.6316,-74.0927
40.6645,-73.7559
40.6868,-73.8230
40.6744,-73.8190
44.9293,-69.3992
39.3361,-76.5014
40.5766,-73.8428
40.9820,-74.1131
31.8962,-81.2940
40.7278,-73.8602
40.7277,-73.7489
40.6838,-73.8514
40.7428,-73.7588
40.7173,-73.8792
40.7239,-73.8997
40.7446,-73.9345
40.7591,-73.7326
40.7069,-73.8297
41.8419,-94.3204
40.7513,-73.8830
43.3047,-96.4363
40.6588,-73.8438
34.6953,-99.9177
40.7481,-73.7114
40.7374,-73.7951
40.7162,-73.8501
40.7654,-73.8174
40.7480,-73.7100
40.6054,-73.7551
40.7365,-73.8779
40.7612,-73.8651
40.7470,-73.8601
40.7876,-73.8460
40.6945,-73.7385
40.5565,-73.9262
40.7330,-73.7220
40.7684,-73.7771
40.7721,-73.9301
40.5912,-73.7960
40.2849,-74.8778
39.9881,-76.4402
39.3569,-120.8000
44.0782,-72.4263
43.1747,-72.0824
41.3953,-96.2090
42.7262,-83.0268
41.7182,-73.2942
30.3182,-96.2249
35.1324,-97.4870
31.4706,-91.4044
30.6941,-92.0485
38.6122,-83.8080
33.7546,-93.6735
46.7883,-68.1338
40.9141,-89.2830
36.3106,-83.5937
36.5807,-93.9920
46.5251,-91.9216
45.5974,-120.7304
41.9370,-88.4202
47.8913,-98.6810
42.6671,-72.3397
39.4283,-75.7996
31.7622,-83.8762
35.5123,-86.3277
33.1255,-82.8039
40.3172,-82.0560
44.2399,-93.3974
40.7414,-78.0775
37.3752,-81.6539
40.2464,-75.1354
36.4572,-81.5465
44.1570,-90.4967
40.4344,-80.0248
41.9394,-76.1964
45.8893,-115.5574
44.2172,-72.8204
40.6318,-74.5105
43.9447,-71.8901
30.5978,-94.4120
40.0200,-80.9169
42.5923,-74.4381
43.0932,-76.2904
33.0169,-116.8460
45.3486,-98.4757
43.3035,-71.8353
37.6514,-76.6469
35.0024,-83.9045
40.3286,-75.1028
46.2183,-112.8117
32.9063,-84.7167
36.4403,-91.0534
29.9523,-98.7944
39.7698,-78.1986
36.9011,-77.7673
37.7610,-82.4590
31.0190,-82.4165
41.7541,-70.7116
37.4004,-76.4529
34.6695,-96.0258
37.2740,-75.8691
43.0326,-72.8077
39.0562,-78.6175
36.3478,-89.8181
30.0702,-96.9020
55.3954,-131.6754
40.0726,-105.5080
44.1559,-96.4813
